-1,-1,-1,-1,-1,-1,-1,0.0,0.0,S_BLOCK_CONN_PINS,S_BLOCK_SPACE_DOWN_PINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,S_BLOCK_CONN_PINS,S_BLOCK_SPACE_DOWN_PINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,S_BLOCK_CONN_PINS,S_BLOCK_SPACE_DOWN_PINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,S_BLOCK_CONN_PINS,S_BLOCK_SPACE_DOWN_PINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TSMC350nm_4x2_Indirect,-1,-1,-1,-1,-1,-1,S_BLOCK_SEC1_PINS,S_BLOCK_BUFFER,S_BLOCK_SPACE_UP_PINS,S_BLOCK_SPACE_UP_PINS,S_BLOCK_SPACE_UP_PINS,S_BLOCK_SPACE_UP_PINS,S_BLOCK_CONN_PINS,S_BLOCK_SEC2_PINS,S_BLOCK_23CONN,S_BLOCK_SEC3_PINS,TSMC350nm_4x2_Indirect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
